drafted_prob,height_in_cm,recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct
6.199484e-05,193.0,55.7,23.0,0.467,30.0,0.345,3.0,0.143,31.51,0.45,1.0,0.1111,0.0,1.0,20.5,-0.61919,3.4,0.6315789,-7.36716,-2.64105,-6.67722,-3.37966,0.48,0.12,0.56,1.32,19.6,12.1,25.0,0.9
6.190138e-05,185.4,55.7,25.0,0.667,47.7,0.417,8.0,0.4,53.73,0.4545,5.0,0.3846,0.0,1.0,15.5,-0.374375,4.4,1.0909016,-4.7923,-6.12842,-6.12571,-4.59916,1.3333,0.2963,0.1481,0.7407,7.2,20.7,37.1,1.3
6.188368e-05,175.3,55.7,6.0,0.0,0.0,0.333,0.0,0.0,16.67,1.0,0.0,0.0,0.0,1.0,29.2,-0.148609,4.4,0.71435875,-6.81303,-4.52874,-9.2592,-1.21017,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,6.7
6.180489e-05,200.7,55.7,24.0,0.7,38.5,0.444,1.0,0.125,42.28,0.4286,2.0,0.5,0.0,0.0,15.7,-0.649597,3.8,0.06672,-10.2091,-2.7137,-9.0631,-2.55145,0.0417,0.0417,0.1667,0.5833,11.1,1.4,37.2,0.4
6.170165e-05,182.9,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,7.0,-0.119459,0.0,0.71435875,-5.46092,-1.19147,-2.51213,-3.97161,0.2,0.0,0.2,0.4,22.9,16.1,0.0,0.0
6.170165e-05,190.5,55.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,-0.454638,2.9,0.71435875,-7.3311,-1.08115,-7.78739,-0.450502,0.0,0.1429,0.1429,0.2857,15.9,0.0,0.0,4.2
6.170165e-05,188.0,55.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,7.4,-0.307423,0.0,0.71435875,-10.8741,-4.32637,-13.3611,-3.93228,0.0,0.0,0.0,0.2,23.3,0.0,0.0,0.0
6.16322e-05,190.5,4.6,8.0,0.667,13.0,0.371,1.0,0.091,33.78,0.4545,3.0,0.2308,3.0,1.0,26.7,-0.735156,5.2,0.41666666,-9.23874,-3.40051,-8.30785,-3.67502,0.625,0.125,0.5,1.375,11.1,9.6,24.0,0.5
6.156453e-05,188.0,12.0,30.0,0.611,27.3,0.468,12.0,0.316,48.96,0.4932,8.0,0.381,2.0,0.5,17.1,-0.00267903,2.7,1.1860741,-2.7006,-1.22752,-2.91415,-0.391718,1.7,0.5667,0.4667,1.4333,8.6,17.4,25.2,1.7
6.155203e-05,182.9,3.6,26.0,0.654,24.1,0.414,26.0,0.329,49.44,0.5,4.0,0.3077,0.0,1.0,17.5,0.161853,4.3,1.5198933,-0.493417,-1.26824,-2.60212,0.519302,1.3103,0.9655,0.0,1.8276,11.6,10.3,18.1,3.3
6.155074e-05,185.4,55.7,25.0,0.648,51.4,0.386,8.0,0.229,43.25,0.4444,3.0,0.1875,0.0,1.0,21.4,-0.576041,5.0,0.78261364,-5.18285,-1.05163,-5.94808,0.129907,1.3846,1.1154,0.2692,1.0,7.0,16.0,30.0,3.9
6.15238e-05,190.5,55.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,12.8,-0.34318,0.0,1.0,-13.8166,-7.37466,-9.53525,-8.20566,0.1,0.0,0.2,0.1,0.0,13.6,36.5,0.0
6.1489605e-05,205.7,26.8,28.0,0.667,116.7,0.409,5.0,0.357,54.51,0.5455,3.0,0.2727,1.0,1.0,18.7,0.669945,5.4,1.1665889,2.00606,-0.0370004,2.00377,1.14055,0.25,0.0714,0.3571,0.7857,14.4,8.0,10.6,0.7
6.148644e-05,182.9,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.484726,0.0,1.0,-2.82695,-2.15133,-4.95615,-3.55179,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0
6.148644e-05,185.4,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.401255,0.0,1.0,-2.0493,-1.73442,-4.60755,-5.00713,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0
6.148644e-05,188.0,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,8.2,-1.3265412,2.0,1.5001501,-7.66789,-3.8316,-11.6933,-3.77232,0.5,0.3333,0.1667,0.6667,5.7,0.0,0.0,0.0
6.1378065e-05,200.7,55.7,20.0,0.3,20.4,0.538,9.0,0.25,40.93,0.5455,1.0,0.5,0.0,1.0,19.1,-0.0983174,3.4,0.70011,-2.98317,-4.54387,-2.90955,-3.22572,0.3182,0.1364,0.6818,0.9545,12.2,3.8,13.7,1.1
6.135068e-05,200.7,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,10.5,-0.404793,0.0,1.0,-8.96601,-6.37196,-11.4223,-8.4999,0.1667,0.0,0.1667,0.3333,0.0,0.0,0.0,0.0
6.130892e-05,177.8,55.7,28.0,0.857,38.2,0.486,4.0,0.222,50.79,0.6087,4.0,0.2857,0.0,1.0,14.4,-0.441927,2.7,0.67642236,-3.73319,-2.32339,-4.64429,-1.48494,0.7419,0.5484,0.2258,1.0,8.0,10.6,33.8,2.7
6.127385e-05,188.0,55.7,31.0,0.76,52.1,0.543,6.0,0.462,62.63,0.6071,2.0,0.4,0.0,1.0,18.9,0.131309,5.2,1.0,-3.40087,-3.84093,-3.79729,-2.00779,1.2424,0.303,0.1212,0.6061,7.1,22.4,38.8,1.6
6.123325e-05,188.0,55.7,14.0,0.857,12.1,0.258,6.0,0.222,32.61,0.3333,1.0,0.1,0.0,1.0,23.2,-0.729282,1.9,0.8888889,-8.08021,-3.0807,-6.38658,-1.85882,1.0,0.5625,0.125,0.4375,4.9,16.6,23.4,2.5
6.114182e-05,190.5,55.7,13.0,1.0,9.1,0.5,1.0,0.05,15.25,1.0,0.0,0.0,0.0,1.0,13.3,-1.3265412,4.0,0.600104,-7.77897,-2.89274,-10.9682,-2.31822,0.2308,0.0769,0.1538,0.6154,9.1,4.9,20.4,0.5
6.113389e-05,182.9,55.7,10.0,0.5,66.7,0.0,0.0,0.0,12.66,0.0,0.0,0.0,0.0,1.0,9.7,-0.537854,6.2,1.0,-7.36064,0.148002,-11.4485,-1.6389,0.1,0.2,0.0,0.1,4.5,6.5,23.0,4.5
6.1103936e-05,188.0,67.0,7.0,0.889,45.0,0.294,0.0,0.0,37.08,0.4167,0.0,0.0,2.0,1.0,24.1,0.00157631,2.0,0.5,-8.18535,-4.36288,-3.60612,-3.84064,0.2857,0.0,0.7143,0.8571,12.2,7.1,16.8,0.0
6.097744e-05,175.3,55.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,16.5,-0.297421,0.0,2.0,-18.2064,-3.76135,-17.8057,-9.20469,0.2222,0.0,0.0,0.1111,0.0,0.0,59.0,0.0
6.0917926e-05,200.7,57.0,29.0,0.721,75.4,0.421,3.0,0.158,46.5,0.5909,3.0,0.1875,2.0,1.0,15.7,0.370975,4.5,1.1667472,0.279209,3.38301,-0.992921,4.80799,0.4828,0.7931,0.5172,1.4138,15.5,9.0,15.2,4.6
6.0885985e-05,180.3,55.7,25.0,0.565,33.3,0.345,2.0,0.182,36.91,0.5556,10.0,0.2564,0.0,1.0,20.7,-0.717808,1.6,1.0,-8.74942,-3.47987,-6.24137,-3.16586,1.0385,0.2308,0.0385,0.8846,10.3,23.4,28.3,1.1
6.088314e-05,198.1,55.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,21.6,-0.59484,3.3,0.71435875,-11.2461,-1.68149,-21.1813,-5.72785,0.0,0.1667,0.0,0.1667,9.8,0.0,0.0,5.0
6.0875936e-05,200.7,55.7,31.0,0.789,27.5,0.361,25.0,0.325,47.74,0.3556,6.0,0.375,1.0,0.5,12.2,0.351904,3.1,1.3683571,-0.36683,-0.143961,-0.804971,-0.482479,0.7879,0.697,0.8485,3.0606,13.9,6.4,12.8,1.5
6.0873208e-05,195.6,55.7,17.0,0.5,33.3,0.4,0.0,0.0,21.58,0.6667,0.0,0.0,0.0,1.0,14.4,-0.544255,4.8,0.16661943,-6.805,-0.649405,-7.42618,-1.7979,0.0588,0.0588,0.4118,0.5294,12.4,2.2,31.8,0.8
6.056067e-05,203.2,55.7,5.0,0.0,28.6,0.286,0.0,0.0,25.16,0.2,1.0,0.5,0.0,1.0,23.6,-0.837718,1.4,0.399976,-16.0372,-1.2129,-10.4014,-4.47331,0.3333,0.0,0.3333,1.1667,27.8,6.9,42.7,0.0
6.0514423e-05,195.6,55.7,22.0,0.75,22.9,0.353,4.0,0.222,38.66,0.4,2.0,0.2857,0.0,1.0,11.3,-0.982919,2.7,0.600046,-6.7469,1.20985,-5.6395,0.793857,0.2609,0.4783,0.087,1.4348,13.2,4.2,23.6,2.9
6.045957e-05,185.4,55.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,9.2,-0.508797,2.7,0.0,-8.05504,-2.85272,-11.6188,-5.22606,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0
6.044804e-05,198.1,55.7,22.0,0.659,70.7,0.481,1.0,0.167,51.63,0.5714,1.0,0.1,6.0,0.8571,19.7,-0.185447,4.4,0.28567755,-6.68547,0.606849,-4.84713,0.397429,0.3333,0.4583,0.4167,1.6667,16.9,6.3,29.6,2.4
6.0433802e-05,198.1,55.7,24.0,0.438,35.6,0.421,9.0,0.346,47.53,0.4286,2.0,0.4,0.0,1.0,17.2,-0.108678,5.1,0.8124797,-3.3087,-1.77175,-3.49714,-1.03829,0.5,0.2692,0.3846,1.0,13.9,5.5,22.7,1.5
6.0098573e-05,198.1,55.7,27.0,0.375,13.3,0.6,6.0,0.24,49.37,0.625,1.0,0.3333,2.0,1.0,14.0,0.000943707,2.2,2.3331778,-2.55767,-1.65022,-1.49665,-0.678612,0.5,0.2143,0.2857,1.0714,11.1,8.4,9.8,1.4
5.999173e-05,205.7,55.7,11.0,1.0,42.9,0.4,0.0,0.0,41.54,0.6667,0.0,0.0,0.0,1.0,18.4,-0.25372,3.9,0.3332611,-9.75437,-3.42153,-6.66966,-2.48328,0.1538,0.0,0.0,0.3846,12.9,5.5,37.7,0.0
5.9827078e-05,195.6,33.6,18.0,0.0,0.0,0.25,6.0,0.261,37.04,1.0,0.0,0.0,0.0,1.0,13.7,-0.199545,3.7,3.000244,-1.52968,-0.24927,-3.0987,-0.108924,0.1579,0.1053,0.0,0.6316,13.2,4.7,4.3,1.2
5.9732563e-05,198.1,55.7,7.0,0.0,0.0,0.0,1.0,0.333,37.5,0.5568,0.0,0.0,0.0,1.0,15.4,-0.168465,0.0,0.0,-9.94938,-5.87835,-4.45127,-3.07649,0.0,0.0,0.125,0.5,24.7,0.0,26.5,0.0
5.967585e-05,193.0,55.7,22.0,0.5,8.5,0.385,16.0,0.356,48.07,0.6667,8.0,0.3478,0.0,1.0,11.9,-0.286249,1.5,1.4999312,-1.23822,-2.61715,-1.97085,-2.22201,1.0909,0.3636,0.4091,0.7273,4.7,11.5,19.7,1.2
5.961397e-05,208.3,23.0,21.0,0.571,36.8,0.333,2.0,0.2,35.83,0.2857,1.0,0.5,1.0,1.0,12.6,-0.501058,5.5,0.3334111,-4.86582,0.379616,-5.56565,-0.530151,0.1429,0.1905,0.3333,0.619,12.0,4.1,30.7,1.7
5.9519734e-05,190.5,55.7,4.0,0.0,16.7,0.6,2.0,0.286,46.33,0.5,2.0,0.6667,1.0,1.0,17.8,-0.614137,2.7,0.4,-6.05095,-2.74711,-6.8039,-2.67892,0.4,0.2,0.2,0.8,9.7,4.4,28.9,1.3
5.9514456e-05,180.3,44.8,29.0,0.639,37.4,0.424,5.0,0.263,45.84,0.4588,22.0,0.3729,1.0,1.0,23.1,0.142575,4.8,1.2250055,-3.99622,-0.827549,-4.33996,-0.413118,3.3793,1.069,0.6207,1.4138,7.6,32.1,31.3,2.8
5.9493916e-05,200.7,40.6,24.0,0.75,20.0,0.556,3.0,0.231,51.37,0.5625,6.0,0.5455,0.0,1.0,13.4,0.378509,3.5,0.6668,-0.278114,-0.423916,-0.00101985,0.550565,0.1667,0.1667,0.625,1.0,14.7,4.8,14.1,1.3
5.9477123e-05,195.6,55.7,17.0,0.5,15.4,0.0,1.0,0.077,14.34,0.5568,0.0,0.3158,0.0,1.0,13.0,-0.954639,4.4,0.77770746,-8.63856,-1.98619,-11.025,-2.61721,0.3684,0.2105,0.0,0.6842,8.2,8.9,33.6,0.7
5.9441e-05,193.0,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,11.7,-0.452407,0.0,0.71435875,-9.91644,-3.45572,-14.5367,-8.05198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.318941,0.0,0.71435875,0.370112,0.458787,-5.46406,-2.89424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,177.8,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.320273,0.0,0.71435875,-2.17029,-1.52736,-4.5933,-4.05969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,55.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.428629,3.3,0.71435875,-6.16085,-7.17691,-5.45877,-4.35419,0.2222,0.0,0.0,0.1111,8.8,26.8,0.0,0.0
5.9441e-05,195.6,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.322014,0.0,0.71435875,-3.80721,-2.23766,-4.41569,-4.28534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,188.0,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,13.7,-0.224623,0.0,0.71435875,-9.39812,-5.72879,-13.4597,-7.80094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,188.0,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.321568,0.0,0.71435875,-4.27871,-1.97525,-8.54101,-6.62113,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.107184,0.0,0.71435875,-2.69668,-0.697111,-5.742,-2.95614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,182.9,55.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,10.6,-0.114742,0.0,0.71435875,-4.835,-7.94425,-2.66626,-7.39415,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0
5.9441e-05,185.4,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.322064,0.0,0.71435875,-1.9343,0.0758324,-5.22384,-4.11744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,198.1,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.323068,0.0,0.71435875,-3.62407,-3.25595,-4.80477,-5.20035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.107137,0.0,0.71435875,-1.90905,-1.93638,-2.32709,-4.21908,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,198.1,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.241493,0.0,0.71435875,-2.52858,-1.91645,-2.8106,-3.75628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,180.3,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,14.4,-0.448814,0.0,0.71435875,-9.34415,-7.11185,-15.2371,-9.08864,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.0
5.9441e-05,177.8,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.321919,0.0,0.71435875,-6.18894,0.289384,-9.08184,-3.41218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.319034,0.0,0.71435875,-1.38916,0.617432,-5.06913,-2.09438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,188.0,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.240899,0.0,0.71435875,-2.30489,-1.12185,-3.62866,-3.01989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,193.0,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,9.9,-0.304196,0.0,0.71435875,-7.01979,-3.8271,-10.4228,-6.71544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,190.5,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.3185,0.0,0.71435875,-4.21213,-2.18968,-8.51433,-3.99848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,195.6,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.322161,0.0,0.71435875,-4.83472,-5.41844,-5.98359,-5.96252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9441e-05,188.0,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,6.9,-0.357208,0.0,0.71435875,-3.90558,-6.33291,-4.07026,-7.46473,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
5.9441e-05,193.0,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,10.0,-0.405234,0.0,0.71435875,-6.53546,-5.04756,-12.3564,-9.26671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9398728e-05,190.5,55.7,21.0,0.579,32.8,0.346,9.0,0.281,41.78,0.5,2.0,0.1667,0.0,1.0,22.5,-0.217661,3.8,0.18749063,-6.26382,-5.58115,-4.2147,-3.38908,0.125,0.2917,0.25,0.6667,9.4,2.5,18.8,0.4
5.932774e-05,195.6,55.7,8.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.3158,0.0,1.0,5.1,0.0292388,2.4,0.71435875,-1.77688,-1.41812,-4.5751,-0.213224,0.0,0.0,0.0,0.125,7.3,0.0,0.0,0.0
5.9309754e-05,200.7,55.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,12.6,-0.222061,0.0,0.71435875,-10.881,-5.9014,-7.64128,-6.39038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9309754e-05,205.7,55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.403029,0.0,0.71435875,-3.0281,-2.16195,-2.45591,-2.77303,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0
5.9309754e-05,200.7,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,0.0,-0.320614,0.0,0.71435875,-5.49257,-1.45827,-6.75653,-4.93821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9107224e-05,203.2,55.7,29.0,0.575,33.9,0.482,10.0,0.286,48.54,0.5493,1.0,0.0833,8.0,0.8889,14.4,-0.208262,4.0,0.68966585,-2.71382,-0.927812,-3.36637,-0.849062,0.6667,0.5,0.6667,1.8333,9.8,6.8,19.3,1.5
5.9005175e-05,193.0,55.7,2.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.3158,0.0,1.0,8.8,0.435927,0.0,0.71435875,2.86251,-5.77117,8.41027,-1.95635,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0
5.8978458e-05,203.2,55.7,13.0,0.455,122.2,0.667,0.0,0.0,59.75,1.0,0.0,0.0,1.0,1.0,19.4,-0.0756809,6.7,0.0,-9.67069,-2.85459,-6.32007,-1.07874,0.0,0.0,0.2308,0.4615,13.1,0.0,32.9,0.0
5.89005e-05,203.2,55.7,25.0,0.606,30.8,0.552,11.0,0.275,51.76,0.7742,13.0,0.3611,5.0,1.0,26.7,0.176155,5.3,0.9545589,-4.12706,0.542273,-3.64899,0.0489567,1.6154,0.3077,0.6154,1.6923,14.8,23.0,28.1,1.2
5.883465e-05,188.0,55.7,30.0,0.8,8.5,0.346,17.0,0.258,38.7,0.3333,11.0,0.3548,0.0,1.0,13.8,-0.816621,3.6,1.640041,-3.64558,-3.23617,-4.95836,-1.86465,1.2812,0.3125,0.1562,1.4688,8.8,13.0,19.4,1.0
5.881692e-05,185.4,55.7,28.0,0.745,29.6,0.528,25.0,0.313,53.74,0.6333,18.0,0.3913,2.0,1.0,15.8,0.501686,3.5,0.8421167,-0.433261,-0.898469,-1.23326,-0.870591,1.5484,0.9355,1.0968,1.5161,6.8,10.8,21.0,1.9
5.8768932e-05,205.7,55.7,15.0,0.4,31.3,0.538,1.0,0.333,51.7,0.6364,0.0,0.0,0.0,1.0,15.6,-0.0711442,7.6,0.5,-4.3463,0.415726,-5.86594,0.128764,0.2,0.2,0.4,0.6,13.2,7.0,26.3,2.0
5.8730442e-05,195.6,55.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,8.1,-0.841519,2.2,0.0,-10.8429,-1.32604,-10.4768,-4.1139,0.0,0.0,0.0,0.2143,8.7,0.0,36.5,0.0
5.8730442e-05,190.5,55.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,-0.68405,3.0,0.0,-12.3122,-3.77095,-12.3153,-5.07863,0.0,0.0769,0.1538,0.3077,12.2,0.0,50.0,2.1
5.8671667e-05,190.5,55.7,19.0,0.571,30.4,0.5,1.0,0.077,32.29,0.8,1.0,0.2,0.0,1.0,14.9,-0.511318,5.6,1.7141734,-4.23276,-2.63647,-5.85461,-3.13798,1.0909,0.1364,0.3182,0.5455,8.4,12.4,26.7,0.4
5.8667807e-05,193.0,55.7,29.0,0.0,3.1,0.318,8.0,0.186,28.81,0.3636,3.0,0.2727,0.0,1.0,18.0,-0.598297,2.9,0.91674995,-5.84091,-3.65141,-6.1616,-2.73355,0.3667,0.1667,0.3667,0.7667,11.6,8.5,17.3,1.1
5.8489106e-05,198.1,7.6,18.0,0.667,33.3,0.444,4.0,0.148,33.57,0.4286,1.0,0.5,0.0,1.0,19.8,0.000527402,3.9,2.250225,-1.08308,-2.8908,-4.36505,-1.87414,0.5,0.0,0.1667,0.4444,7.7,15.2,10.7,0.0
5.84804e-05,190.5,55.7,22.0,0.5,11.8,0.4,1.0,0.143,33.43,0.75,1.0,0.1667,0.0,1.0,10.5,-0.655261,2.4,1.399954,-5.2406,-1.02993,-5.51678,-0.256537,0.6087,0.3478,0.0,0.2174,2.7,11.3,34.0,2.2
5.8422098e-05,188.0,55.7,23.0,0.6,9.4,0.417,11.0,0.268,41.53,0.6667,1.0,0.1667,0.0,1.0,15.4,-0.459154,4.6,1.3571428,-3.00116,-2.6216,-5.06195,-1.69627,0.76,0.36,0.08,0.44,5.8,10.4,22.0,2.1
5.8422098e-05,188.0,55.7,25.0,0.571,12.3,0.118,7.0,0.175,24.04,0.3333,0.0,0.0,0.0,1.0,15.5,-0.851466,2.9,1.5000001,-5.58962,-2.74754,-6.78744,-1.92512,0.72,0.16,0.24,0.48,6.1,14.0,19.7,1.0
5.8422098e-05,190.5,65.2,29.0,0.571,10.0,0.5,13.0,0.25,41.6,0.6667,1.0,0.1667,1.0,1.0,10.9,-0.391994,3.5,1.062534,-0.900157,-0.0498924,-2.49191,0.371281,0.5862,0.4828,0.2759,1.3793,11.4,7.1,21.0,2.0
5.834972e-05,195.6,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,20.3,-0.592656,6.7,0.71435875,-16.0886,-7.25332,-23.2138,-10.1457,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5.8237983e-05,190.5,55.7,7.0,0.5,28.6,0.571,0.0,0.0,56.6,0.5714,0.0,0.3158,0.0,1.0,22.8,0.438836,3.6,2.0,4.51333,-3.10638,2.87565,-2.99246,0.5,0.0,0.5,0.375,14.3,31.5,11.5,0.0
5.819779e-05,195.6,55.7,31.0,0.4,12.3,0.414,18.0,0.346,47.81,0.4167,7.0,0.4118,0.0,1.0,18.2,-0.00167865,5.2,0.59082043,-3.31372,-1.63436,-2.87496,-1.89213,0.3939,0.1818,0.5758,1.3333,16.6,5.9,23.0,0.8
5.8008623e-05,198.1,55.7,32.0,0.75,14.3,0.613,22.0,0.415,62.99,0.68,2.0,0.3333,1.0,1.0,12.5,1.21199,2.5,0.6472139,3.20968,0.0416815,2.51763,0.116771,0.3438,0.3438,0.9062,1.3125,11.2,4.0,17.2,1.4
5.800171e-05,188.0,55.7,3.0,0.0,0.0,0.429,2.0,0.333,46.15,0.6,0.0,0.0,0.0,1.0,16.3,-0.0673169,1.8,1.99985,-3.66516,-5.87281,-2.99357,-5.43466,1.3333,0.0,0.0,1.0,7.8,18.3,15.0,0.0
5.800171e-05,195.6,55.7,13.0,0.0,0.0,0.0,7.0,0.333,45.65,0.0,0.0,0.0,0.0,1.0,15.9,0.232444,5.8,2.5006504,1.37675,-1.93037,-2.77847,-0.485046,0.3846,0.1538,0.1538,0.4615,8.9,12.7,9.8,1.6
5.7959798e-05,200.7,55.7,13.0,0.5,33.3,0.5,0.0,0.0,21.58,0.5,1.0,0.5,0.0,1.0,12.1,-0.537417,1.9,0.4,-5.42326,-4.35582,-5.2183,-3.26304,0.125,0.0,0.5625,1.0625,11.1,2.8,7.6,0.0
5.7928133e-05,190.5,55.7,30.0,0.73,23.1,0.452,27.0,0.355,51.81,0.4717,13.0,0.4194,0.0,0.0,21.6,0.718168,4.3,0.69448036,-0.78126,-1.78802,-0.872199,-0.557009,0.8065,0.4839,0.2903,1.1935,8.3,10.0,20.2,1.7
