recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct,height_in_cm
55.7,6.0,0.0,150.0,1.0,1.0,1.0,72.99,0.5568,1.0,1.0,0.0,1.0,26.4,-0.118872,0.0,0.0,-2.40671,-5.78651,0.15678,-4.07414,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,188.0
87.2,30.0,0.574,43.5,0.487,2.0,0.182,49.11,0.6032,17.0,0.34,2.0,1.0,23.7,0.889387,5.2,0.5588106,-1.30712,1.65466,-0.134805,0.827343,0.6333,0.4333,1.4,3.1667,26.1,10.3,21.2,1.9,203.2
70.4,33.0,0.643,17.7,0.571,11.0,0.25,47.87,0.7,6.0,0.4,8.0,0.7273,13.2,-0.18279,4.3,0.9310424,-0.296074,2.21644,-2.75684,2.39794,0.8182,0.5152,0.4545,1.0,8.1,9.4,27.9,2.2,195.6
55.7,32.0,0.654,39.4,0.556,7.0,0.333,56.16,0.85,8.0,0.32,3.0,1.0,16.0,0.669736,7.2,0.38467574,1.11286,-0.465496,-0.12496,-0.378658,0.1471,0.2941,1.0,1.4118,17.3,2.0,15.5,1.2,210.8
58.4,15.0,0.733,100.0,0.2,0.0,0.0,38.42,0.25,0.0,0.0,0.0,1.0,14.6,-0.168746,6.5,0.16674998,-4.55687,-0.730147,-4.59247,-0.265805,0.0667,0.2,0.9333,1.2667,18.8,1.7,23.1,1.7,203.2
55.7,22.0,0.696,109.5,0.211,1.0,0.5,42.29,0.0833,3.0,0.4286,0.0,1.0,13.1,-0.484865,4.4,1.3075503,-4.69305,-2.80987,-5.98657,-1.69823,0.7083,0.2917,0.1667,0.4167,5.1,10.5,29.7,1.8,193.0
28.6,31.0,0.696,22.2,0.396,34.0,0.347,47.2,0.4706,37.0,0.3592,0.0,1.0,22.8,0.157241,2.3,0.8250019,-2.71865,0.101846,-1.90704,0.0582219,2.129,1.0968,0.1613,1.7419,8.8,20.2,25.4,2.5,175.3
55.7,22.0,0.764,33.1,0.459,20.0,0.294,49.97,0.5781,8.0,0.2353,0.0,1.0,26.0,0.546021,4.7,0.52275,-2.54593,-0.286013,-2.75515,0.1248,1.0455,0.8636,0.7273,1.6818,9.5,11.4,22.7,2.6,185.4
99.0,34.0,0.75,44.6,0.568,0.0,0.0,60.67,0.6949,40.0,0.3636,30.0,1.0,26.4,3.33457,4.1,0.2692559,1.59568,1.9522,3.37124,1.54558,0.4118,0.5,2.2353,3.2353,15.3,4.1,15.1,1.3,210.8
55.7,22.0,0.5,57.1,0.5,0.0,0.0,33.71,0.5,1.0,0.5,0.0,1.0,6.7,-0.302512,6.6,2.5,-2.86819,0.967455,-5.99959,2.97536,0.4545,0.3182,0.1818,0.1818,3.5,14.6,28.5,3.4,182.9
55.7,26.0,0.6,35.7,0.417,3.0,0.5,48.85,0.5,6.0,0.3333,0.0,1.0,18.0,0.0872169,6.4,1.100058,-3.25044,-2.77532,-4.05076,-2.4902,0.3793,0.2069,0.4483,0.6897,10.7,10.5,15.6,1.8,185.4
55.7,4.0,0.5,66.7,0.333,0.0,0.0,37.97,0.5568,4.0,0.3158,0.0,1.0,18.2,-0.984034,8.0,0.8,-11.6798,7.11406,-10.5607,7.346461,1.0,0.75,0.0,1.75,30.5,29.0,56.2,6.1,195.6
55.7,32.0,0.742,17.9,0.4,65.0,0.323,47.54,0.5094,30.0,0.3409,0.0,1.0,22.6,1.3411,3.0,1.576259,0.405205,-0.908598,0.272883,-0.957566,2.6571,0.8,0.6571,2.4,8.8,18.3,14.6,1.3,190.5
55.7,4.0,1.0,40.0,0.0,0.0,0.0,16.81,0.0,0.0,0.0,0.0,1.0,20.0,-0.247808,8.0,0.0,-8.78489,7.09765,-24.941147,-7.68785,0.0,0.25,0.0,0.0,0.0,0.0,33.0,8.5,182.9
55.7,22.0,0.667,30.8,0.5,4.0,0.235,46.98,0.5882,1.0,0.2,0.0,1.0,16.4,0.304736,2.9,1.16685,0.305645,0.653015,0.345817,0.977358,0.3182,0.1818,0.6364,1.0,16.5,8.3,14.2,1.6,200.7
65.4,28.0,0.526,74.5,0.471,0.0,0.0,49.24,0.5714,4.0,0.25,10.0,0.9091,14.3,0.308127,6.9,0.58329445,-1.96144,1.68133,-3.06561,0.862608,0.25,0.0357,0.8571,1.0,10.6,4.4,16.4,0.2,205.7
55.7,9.0,0.667,4.5,0.256,10.0,0.37,38.56,0.25,7.0,0.2593,0.0,1.0,22.6,-0.416248,3.5,0.4285806,-4.85297,-2.26962,-3.66052,-1.83773,0.6667,0.5556,1.0,1.5556,10.3,8.1,21.7,1.8,188.0
55.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,7.4,-0.55227,4.4,0.71435875,-8.08004,-5.09942,-13.6511,-3.80666,0.0,0.0,0.0,0.4,24.0,0.0,0.0,0.0,180.3
55.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,6.5,-0.3763,0.0,0.71435875,-1.78146,6.69384,-5.63346,5.50736,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.5,205.7
56.6,14.0,0.875,44.4,0.333,3.0,0.5,55.05,1.0,1.0,0.1111,1.0,1.0,19.4,-0.0739149,5.8,0.11105927,-4.80406,-3.22098,-6.77935,-4.2378,0.0714,0.0714,0.1429,0.2857,6.1,2.4,34.7,0.7,188.0
55.7,8.0,0.5,200.0,1.0,0.0,0.0,76.92,1.0,1.0,1.0,0.0,1.0,5.3,0.185993,6.7,0.71435875,-2.60027,-4.95495,-5.94817,-2.57136,0.0,0.0,0.0,0.125,6.8,0.0,0.0,0.0,185.4
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.960172,0.0,0.71435875,-1.597,-1.45682,-0.181999,-3.73879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2
55.7,3.0,1.0,0.0,0.0,0.0,0.0,100.0,0.5568,0.0,0.3158,0.0,1.0,12.4,0.0437424,4.0,0.0,-6.13625,-4.45633,-4.98483,-2.67032,0.0,0.0,0.3333,0.6667,23.8,0.0,48.2,0.0,203.2
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.324491,0.0,0.71435875,-2.96643,-0.466206,-6.45964,-1.42593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
55.7,32.0,0.571,8.8,0.375,16.0,0.286,42.0,0.5385,2.0,0.1818,0.0,1.0,12.8,-1.18221,4.3,0.74995136,-4.95301,-2.06392,-5.77409,-1.93022,0.7714,0.2857,0.3429,1.4571,11.0,9.0,30.1,0.8,198.1
55.7,24.0,0.627,33.8,0.461,3.0,0.3,48.79,0.5568,4.0,0.3158,0.0,1.0,22.6,0.889338,4.2,0.4167,-1.48987,-3.11313,-0.933765,-2.85384,0.4167,0.4167,2.0417,2.1667,15.5,5.4,14.7,1.4,198.1
55.7,19.0,0.667,11.1,0.0,5.0,0.227,29.9,0.5568,0.0,0.0,0.0,1.0,16.7,-0.214003,3.0,0.71435875,-2.79025,-5.32405,-4.69101,-3.69082,0.2381,0.0952,0.0476,0.3333,5.8,8.9,0.0,1.5,182.9
55.7,32.0,0.5,29.0,0.317,0.0,0.0,31.85,0.4375,10.0,0.2439,0.0,1.0,15.3,-0.489651,4.0,1.6817455,-4.11054,-0.47151,-5.58265,0.637297,1.1562,0.3125,0.25,0.4688,5.1,19.1,25.0,1.7,180.3
55.7,5.0,1.0,200.0,1.0,0.0,0.0,100.0,1.0,0.0,0.3158,0.0,1.0,11.8,0.639274,8.9,0.71435875,5.01755,-3.41582,2.53307,0.989703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.7
55.7,9.0,0.286,50.0,0.429,0.0,0.0,40.4,1.0,1.0,0.1111,1.0,1.0,9.3,-0.655131,2.5,0.4,-4.89232,-0.620646,-2.24323,-0.71654,0.2,0.2,0.5,2.0,14.7,1.7,16.2,1.0,205.7
65.8,32.0,0.474,46.3,0.4,5.0,0.313,43.98,0.5,0.0,0.0,0.0,1.0,13.2,0.0296549,4.0,2.5624,-1.57636,-0.220758,-2.72472,1.50849,1.2812,0.3438,0.2188,0.625,7.4,22.7,24.1,2.2,193.0
55.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,15.7,-0.3685,4.0,0.0,-14.3742,7.866778,-12.3592,5.0867,0.0,0.25,0.0,0.125,12.7,0.0,75.7,8.5,198.1
55.7,26.0,0.667,39.3,0.462,5.0,0.556,54.56,0.5625,5.0,0.2632,1.0,1.0,19.2,0.0583397,3.6,1.0285248,-3.78072,0.0634715,-3.04267,1.33713,1.3846,0.8846,0.1154,0.7692,8.3,24.9,35.7,4.5,175.3
1.6,29.0,0.786,16.7,0.412,19.0,0.284,45.23,0.5,3.0,0.3333,0.0,1.0,17.5,0.261118,2.1,0.7691278,-0.395418,-1.56911,-0.813583,0.0304384,0.3448,0.4828,0.2069,0.4828,5.9,7.3,16.5,3.1,185.4
55.7,28.0,0.788,29.5,0.455,35.0,0.389,59.13,0.4615,4.0,0.4444,0.0,1.0,15.2,1.09759,2.6,1.2104332,1.82119,-1.66823,2.05041,-1.82767,0.8214,0.25,0.5714,1.9286,13.4,9.9,15.2,0.9,203.2
55.7,7.0,0.0,33.3,0.0,3.0,1.0,100.0,0.5568,0.0,0.3158,0.0,1.0,14.7,-0.149973,0.0,0.0,-8.24518,-5.45,11.923771,-1.03809,0.0,0.0,0.0,0.4286,26.8,0.0,63.0,0.0,182.9
72.8,37.0,0.585,85.4,0.51,0.0,0.0,54.09,0.6304,40.0,0.4,6.0,1.0,26.8,1.84713,6.0,0.80003375,0.81605,3.22616,0.636509,3.43986,0.9474,0.8421,0.8947,1.8947,12.9,11.8,16.0,3.1,200.7
55.7,30.0,1.0,7.7,0.185,25.0,0.325,43.14,0.0,5.0,0.2,0.0,1.0,16.9,-0.233088,2.3,0.640041,-3.09999,-1.76868,-3.24502,-1.0594,0.5,0.2188,0.3125,0.5938,5.2,7.8,24.3,1.2,198.1
55.7,29.0,0.455,37.9,0.444,1.0,0.077,38.71,0.4722,3.0,0.3333,0.0,1.0,11.6,-0.716377,7.4,0.62493956,-2.05213,-1.62776,-4.71118,-1.14801,0.5172,0.6207,1.2759,1.0,7.9,6.5,27.8,2.5,198.1
55.7,26.0,0.487,41.9,0.36,13.0,0.302,42.14,0.6087,4.0,0.1481,0.0,1.0,19.5,-0.712019,3.7,0.8605031,-5.79203,-0.109611,-6.17457,0.270937,1.4231,0.9231,0.2308,1.4615,11.4,19.8,31.9,3.5,190.5
12.6,35.0,0.652,33.2,0.551,0.0,0.0,56.69,0.6667,28.0,0.3684,15.0,0.8824,23.2,1.72836,3.9,0.5142975,1.23933,1.26728,3.12198,0.602956,0.5,0.6667,2.0278,2.6389,17.4,7.3,15.4,2.3,203.2
1.8,32.0,0.733,13.3,0.404,20.0,0.328,47.03,0.4643,8.0,0.3333,0.0,1.0,17.2,-0.285677,2.3,0.9544727,-3.97835,-2.17609,-3.60066,-1.50091,0.6562,0.5312,0.1875,0.75,7.2,10.7,18.1,2.4,188.0
90.0,33.0,0.771,42.0,0.399,33.0,0.32,48.6,0.4388,56.0,0.3801,0.0,0.0,24.6,2.2572,2.7,1.6162465,0.29381,0.199782,0.661974,0.224853,4.18717,0.6667,0.6667,4.1212,14.0,26.5,18.0,1.1,190.5
55.7,7.0,0.0,0.0,0.0,1.0,1.0,100.0,0.5568,0.0,0.3158,0.0,1.0,5.9,0.602527,0.0,0.71435875,8.724783,6.06492,8.09434,7.346461,0.2222,0.1111,0.0,0.3333,37.2,21.7,0.0,6.5,188.0
55.7,24.0,0.5,27.8,0.348,2.0,0.154,33.13,0.4,2.0,0.25,1.0,1.0,16.6,-0.314471,2.6,1.1426122,-4.2442,2.8677,-5.30083,2.61784,0.3333,0.2917,0.125,0.7083,12.6,9.7,17.8,3.0,188.0
55.7,6.0,0.0,0.0,0.286,0.0,0.0,25.0,0.5,1.0,0.2,0.0,1.0,24.5,-0.210086,4.2,0.50015,-9.39523,-3.94676,-7.44205,-6.47283,0.1667,0.0,0.5,0.5,17.8,11.4,25.1,0.0,200.7
55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,20.2,-0.603813,0.0,0.71435875,-10.2628,6.73042,-14.5442,4.59069,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.5,198.1
69.8,35.0,0.643,55.4,0.538,0.0,0.0,56.69,0.6061,23.0,0.3239,10.0,1.0,25.4,2.99526,4.3,0.5789352,1.24511,6.05,2.67421,4.69178,1.2571,1.62466,2.5143,4.9655,23.8,10.9,19.0,4.0,205.7
55.7,33.0,0.757,42.5,0.344,28.0,0.509,64.07,0.3846,5.0,0.2778,1.0,1.0,15.5,1.3468,2.7,2.055362,4.13173,3.53439,4.69857,3.30619,1.1212,0.3636,0.303,1.4848,13.2,16.1,17.0,1.8,195.6
55.7,17.0,0.667,60.0,0.5,2.0,0.286,53.36,0.5238,3.0,0.4286,3.0,0.75,19.3,0.104426,6.2,0.31247342,-2.95495,1.40942,-3.33704,1.11541,0.2941,0.5882,1.0,1.8824,20.9,6.3,28.8,3.5,203.2
55.7,23.0,0.824,16.5,0.524,33.0,0.402,60.77,1.0,8.0,0.4444,0.0,1.0,25.0,1.30071,2.5,0.5,4.98617,-4.24782,9.35385,-1.59981,0.28,0.2,0.12,0.72,7.8,7.9,12.5,1.4,198.1
55.7,8.0,0.889,17.3,0.344,6.0,0.3,42.65,0.35,4.0,0.3333,0.0,1.0,23.9,-0.220048,1.8,0.45454544,-5.27342,-4.05186,-3.16601,-4.5984,0.625,0.5,0.5,1.25,8.5,7.1,19.3,1.7,182.9
55.7,19.0,0.571,43.8,0.357,0.0,0.0,36.22,0.5,1.0,0.1667,0.0,1.0,22.3,-0.321132,7.4,0.2222926,-10.3793,-0.799141,-11.7251,-1.38294,0.1053,0.0,0.1579,0.4211,13.5,5.3,35.6,0.0,205.7
55.7,12.0,0.6,62.5,0.667,1.0,0.5,67.47,0.8,0.0,0.0,0.0,1.0,10.1,0.236869,4.8,0.0,-1.55738,0.126849,-0.487853,2.21115,0.0,0.3333,0.1667,0.5833,13.1,0.0,19.1,3.9,195.6
55.7,31.0,0.598,58.2,0.504,0.0,0.0,53.07,0.6078,9.0,0.2308,5.0,1.0,18.2,0.881737,4.8,0.19443727,-1.68087,-1.2837,-2.11049,-1.19622,0.2258,0.5161,2.6129,2.2258,13.2,2.4,19.0,1.5,195.6
73.4,32.0,0.529,11.1,0.431,31.0,0.383,50.91,0.5568,4.0,0.3158,0.0,1.0,20.7,0.614256,2.0,0.9230769,-0.39844,0.362582,0.417656,0.84063,1.5,0.7812,0.4062,1.375,10.0,19.2,29.2,2.9,193.0
55.7,27.0,0.857,11.7,0.429,27.0,0.346,50.93,0.4583,7.0,0.3889,0.0,1.0,11.8,-0.314082,2.3,1.8386343,-1.09055,-1.79257,-2.49723,-1.12543,1.9655,0.6897,0.2759,1.931,8.5,13.3,20.9,1.7,188.0
63.4,30.0,0.758,73.4,0.496,4.0,0.364,57.71,0.5658,13.0,0.3514,4.0,0.8,16.5,1.4289,4.4,0.3437705,0.637189,-2.785,-0.514755,-2.39135,0.3667,0.5667,1.7667,2.1,11.0,3.5,18.2,1.6,200.7
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.972482,0.0,0.71435875,-11.6824,-3.96474,-9.40278,5.02963,0.0,0.0,0.0,2.0,39.589,0.0,0.0,0.0,193.0
86.8,34.0,0.6,80.0,0.66,0.0,0.0,65.22,0.7273,1.0,0.1667,15.0,0.9375,14.5,0.752058,7.5,0.26324266,0.539559,4.7303,-0.68226,3.43125,0.1471,0.2647,0.9706,1.4706,17.8,3.0,23.7,1.6,213.4
55.7,29.0,0.778,19.4,0.388,36.0,0.34,48.74,0.5568,4.0,0.3158,0.0,1.0,18.1,0.629102,4.9,0.49996546,-1.67908,-0.53553,-2.09129,-0.582119,0.7241,0.1379,1.069,3.4138,16.3,7.0,21.1,0.4,203.2
55.7,8.0,0.333,0.0,0.0,0.0,0.0,35.09,0.5568,0.0,0.3158,0.0,1.0,27.2,-0.272484,0.0,0.0,-20.3391,-1.33598,-14.1149,-7.9658,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,182.9
89.6,20.0,0.412,130.8,0.385,0.0,0.0,40.33,0.4444,1.0,0.25,1.0,1.0,15.1,-0.0505908,8.5,0.25,-0.943857,3.03255,-4.13664,2.17182,0.1,0.15,0.7,0.75,14.1,2.9,27.9,1.6,203.2
38.0,31.0,0.56,24.5,0.558,9.0,0.36,55.76,0.6136,16.0,0.4848,3.0,1.0,17.0,0.575634,5.4,0.7200461,-0.919901,0.181031,-1.0168,-0.100182,0.5625,0.5312,0.8438,1.75,15.6,9.0,20.0,2.0,205.7
64.0,31.0,0.778,31.9,0.31,34.0,0.479,59.95,0.3478,5.0,0.25,0.0,0.0,16.1,1.033,3.2,1.1153231,0.891955,-1.78204,0.644506,-0.890697,0.9062,0.2812,0.0312,1.5625,9.1,9.5,18.0,1.1,198.1
55.7,29.0,0.786,17.1,0.273,26.0,0.366,53.58,0.2857,1.0,0.25,0.0,1.0,9.6,0.662958,2.9,2.5454786,0.772465,0.469446,-0.573414,1.6129,0.9655,0.6552,0.069,1.3793,10.7,10.0,13.3,2.2,188.0
82.4,33.0,0.505,51.4,0.503,1.0,0.1,49.29,0.5873,12.0,0.2667,16.0,0.6957,20.3,1.04632,3.7,1.0294089,0.181405,4.13106,0.496178,2.85664,2.1212,0.7879,2.2727,3.303,15.1,15.8,24.9,1.9,195.6
55.7,18.0,0.583,80.0,0.4,0.0,0.0,45.89,0.5455,0.0,0.0,1.0,1.0,9.7,0.0412699,7.6,0.75,-3.03342,1.84372,-4.15368,1.407,0.15,0.25,0.85,1.5,21.7,2.2,12.2,2.0,203.2
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,10.3,-0.719515,5.7,0.71435875,-10.0476,-6.81345,-14.9071,-5.21071,0.0,0.0,0.0,0.3333,15.5,0.0,0.0,0.0,188.0
55.7,28.0,0.82,39.1,0.434,11.0,0.324,51.09,0.4737,8.0,0.2963,1.0,1.0,18.1,1.05302,5.2,1.0,-0.148438,0.120557,-1.2097,-1.03587,1.1333,0.3667,2.3333,3.1,15.8,9.8,17.1,0.9,205.7
27.2,17.0,0.75,27.6,0.583,6.0,0.353,57.93,0.5568,4.0,0.3158,0.0,1.0,19.2,0.491223,2.4,1.6362232,0.532042,-2.26432,0.104389,-1.2231,1.0588,0.1765,0.0588,0.7059,11.1,25.3,27.9,1.5,177.8
55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,30.2,-0.612904,0.0,0.0,-22.727718,-6.29634,-24.941147,-2.75538,0.0,0.0,0.0,2.0,39.589,0.0,75.989,0.0,193.0
55.7,10.0,0.786,36.8,0.405,0.0,0.0,45.91,0.6667,3.0,0.1579,1.0,0.5,18.7,0.423088,4.7,1.5555556,-1.12202,1.2879,-0.515066,2.68535,1.4,0.8,1.1,2.2,16.0,20.8,18.8,3.1,198.1
90.2,35.0,0.648,49.5,0.464,7.0,0.28,49.76,0.5568,4.0,0.3158,0.0,1.0,18.3,0.429162,4.9,0.28575,-1.86657,-0.541373,-2.25952,0.109675,0.2286,0.2,0.8,1.8,14.2,3.7,20.1,0.9,203.2
60.0,21.0,0.615,38.2,0.471,0.0,0.0,49.78,0.6875,5.0,0.2778,1.0,1.0,13.1,-0.258167,6.0,0.7142643,-4.10041,1.04994,-4.56357,0.685309,0.4762,0.2381,0.6667,1.7143,16.8,7.6,26.5,1.3,203.2
55.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,10.0,-0.174891,0.0,0.71435875,-7.16361,-11.6842,-2.56232,-1.16913,0.25,0.0,0.0,0.0,0.0,35.4,0.0,0.0,203.2
55.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,8.5,-0.445088,12.2,0.6666667,-6.99175,5.89498,-12.5349,6.00655,0.2222,0.3333,0.1111,0.3333,15.4,15.5,75.989,7.9,180.3
55.7,30.0,0.621,22.1,0.304,15.0,0.242,36.26,0.3636,13.0,0.2766,0.0,1.0,13.9,-1.3265412,3.0,0.88886666,-5.62105,-2.64594,-6.97883,-1.91865,1.3333,0.9333,0.1333,0.7667,4.5,11.8,27.9,2.4,175.3
55.7,31.0,0.719,27.9,0.45,46.0,0.319,50.42,0.525,6.0,0.3,5.0,1.0,18.8,1.05427,3.4,0.8250019,1.36605,0.654145,0.588465,0.761849,1.0645,0.871,0.6774,2.4194,12.7,10.1,18.1,2.3,198.1
55.7,19.0,0.659,69.8,0.367,1.0,0.071,40.52,0.3611,5.0,0.4167,1.0,0.5,22.3,-0.78225,3.8,0.517264,-7.8879,-0.917498,-6.29135,-0.944739,0.7895,0.3158,0.7368,1.4211,10.9,12.6,28.5,1.3,198.1
55.7,23.0,0.5,57.1,0.559,0.0,0.0,53.93,0.8333,4.0,0.25,6.0,0.8571,16.3,0.0336071,7.2,0.6666667,-2.99677,0.122499,-4.84396,-0.117672,0.4348,0.1739,0.6957,0.8696,11.5,10.0,26.9,1.2,198.1
55.7,34.0,0.672,52.0,0.404,12.0,0.414,50.52,0.4571,6.0,0.25,2.0,1.0,14.5,0.0126811,4.2,1.2399701,-1.69556,-0.792743,-2.77573,0.17332,1.8235,0.5882,0.5882,2.0294,10.6,14.8,27.6,1.6,193.0
55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,10.0,-1.3265412,7.3,0.0,-12.2263,-3.26549,-14.0683,-3.364,0.0,0.0,0.0,0.5,11.1,0.0,58.3,0.0,203.2
55.7,12.0,0.875,57.1,0.583,0.0,0.0,58.99,1.0,4.0,0.4444,0.0,1.0,16.3,0.256965,2.2,0.400048,-2.18421,-2.51526,-0.209876,-1.02779,0.1667,0.1667,0.4167,0.5,9.8,5.7,24.8,1.6,193.0
69.4,16.0,0.692,54.2,0.263,1.0,0.2,36.45,0.3,2.0,0.2222,0.0,1.0,23.1,-0.413018,6.7,0.15384614,-10.5923,-0.174257,-11.358,0.044703,0.125,0.1875,0.3125,1.4375,26.8,3.7,35.8,1.9,203.2
55.7,24.0,0.741,20.2,0.449,38.0,0.317,48.86,0.7105,39.0,0.3578,0.0,1.0,26.1,1.63032,3.3,1.5753362,-0.204004,0.599795,0.705739,0.834562,4.18717,1.375,0.375,2.6667,10.3,31.6,22.7,2.7,188.0
49.4,32.0,0.444,23.1,0.481,6.0,0.5,55.46,0.5625,4.0,0.3636,0.0,1.0,13.6,0.0944664,2.9,0.9376,-1.71474,1.32537,-2.23909,1.48704,0.4688,0.2188,0.0938,0.5938,8.9,12.9,30.6,1.8,185.4
55.7,18.0,0.76,86.2,0.556,5.0,0.455,66.06,0.7,3.0,0.375,0.0,1.0,16.4,1.13819,5.9,0.5556,5.26238,-0.149434,3.60764,1.89279,0.2778,0.4444,0.9444,0.6667,8.2,6.6,19.1,2.8,203.2
55.7,2.0,1.0,200.0,0.0,0.0,0.0,51.28,0.5568,0.0,0.0,0.0,1.0,15.9,0.225385,0.0,0.71435875,-3.04747,-7.06143,0.185936,-3.39043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
55.7,22.0,0.636,28.2,0.2,7.0,0.241,36.18,0.5568,4.0,0.3158,0.0,1.0,23.2,-0.236439,3.0,0.5556099,-5.23384,-3.49156,-3.57967,-2.4937,0.2273,0.1364,0.1364,0.2273,4.8,10.0,20.4,1.6,193.0
55.7,28.0,0.582,35.0,0.528,19.0,0.388,55.43,0.5614,25.0,0.4902,1.0,1.0,21.6,1.14757,3.5,0.36112624,-1.30343,-0.0772781,0.141317,-0.423258,0.4643,0.4286,1.3929,2.7857,17.1,5.6,19.4,1.4,195.6
75.8,23.0,0.455,27.5,0.44,5.0,0.333,46.43,0.625,1.0,0.1111,2.0,1.0,13.8,-0.0247418,3.0,1.5000957,-1.11635,3.43594,-2.87761,3.69975,0.7826,0.3913,0.087,0.6522,7.3,14.2,24.2,2.5,195.6
55.7,24.0,0.615,16.3,0.397,1.0,0.083,37.71,0.5568,4.0,0.3158,0.0,1.0,18.6,-0.432067,3.6,0.5000857,-6.23697,-2.55507,-5.00926,-2.52389,0.2917,0.2917,0.5,0.75,7.9,6.1,16.5,1.5,195.6
77.2,27.0,0.525,64.4,0.671,0.0,0.0,63.65,0.7268,2.0,0.1111,30.0,0.8387,17.5,3.4790213,3.2,0.5517177,3.18671,1.60805,3.86509,0.341579,0.5926,0.7037,2.64691,4.9655,20.5,3.6,10.5,1.2,200.7
25.4,32.0,0.711,21.3,0.453,3.0,0.158,45.91,0.7222,46.0,0.374,2.0,1.0,21.8,0.42375,4.9,0.71700275,-2.32198,2.48228,-2.34113,1.83481,1.1875,1.0625,0.9375,2.375,15.2,13.0,24.8,3.5,200.7
98.6,31.0,0.7,60.0,0.578,2.0,0.333,61.17,0.5568,4.0,0.3158,0.0,1.0,23.0,3.4790213,3.2,1.0259671,3.55138,6.42303,4.75929,4.92945,2.5484,1.62466,2.0,4.5484,16.8,18.8,21.5,3.7,210.8
55.7,19.0,0.6,30.3,0.267,4.0,0.222,34.44,0.3077,0.0,0.0,0.0,1.0,28.2,-0.0931133,6.8,0.28583062,-6.08371,-4.33309,-8.2667,-5.04981,0.1053,0.1053,0.4737,0.4737,16.1,4.8,19.7,1.6,193.0
55.7,23.0,0.523,81.5,0.463,0.0,0.0,48.73,0.5692,10.0,0.2703,2.0,1.0,20.3,0.713216,5.1,0.41175675,-1.02266,-0.503292,-1.47687,-1.14882,0.6087,0.4783,2.3043,2.087,11.8,6.2,20.1,1.3,203.2
84.4,30.0,0.617,29.9,0.351,16.0,0.178,35.51,0.425,22.0,0.3099,7.0,1.0,25.5,0.551182,3.2,1.6469032,-0.765205,-0.913651,-1.61328,-0.44282,0.9333,0.1333,0.5333,1.1667,9.8,13.5,9.2,0.6,188.0
55.7,26.0,0.5,35.7,0.622,7.0,0.636,66.41,0.6,7.0,0.7,1.0,0.5,11.2,0.751722,3.5,1.5554519,-1.00293,3.01334,0.177787,1.24829,1.0,0.3571,0.7857,1.8571,14.3,12.4,20.0,1.2,198.1
55.7,3.0,0.0,0.0,0.333,0.0,0.0,25.0,0.3333,0.0,0.3158,0.0,1.0,20.0,-0.0842835,0.0,1.0,8.724783,7.866778,-4.60482,-6.08481,0.3333,0.0,0.3333,0.3333,39.589,39.978,22.5,0.0,180.3
25.6,31.0,0.679,64.9,0.517,24.0,0.353,56.69,0.6092,21.0,0.375,6.0,0.75,20.3,2.77485,2.3,1.9374838,3.01883,2.34814,3.73585,1.59802,3.0,1.2258,1.7097,4.5806,18.5,22.7,16.1,2.6,195.6
23.4,16.0,0.333,50.0,0.75,2.0,0.25,57.24,0.7692,2.0,0.6667,0.0,1.0,16.6,0.441847,6.4,1.1666666,0.992543,0.429497,-0.666112,1.80437,0.4375,0.4375,0.375,0.6875,11.6,13.5,18.4,3.6,200.7
